metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_duration,1735826053,96.788300,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_blocked,1735826053,83.411100,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_connecting,1735826053,22.821300,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_tls_handshaking,1735826053,30.021400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_sending,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_waiting,1735826053,96.714500,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_receiving,1735826053,0.073800,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_failed,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
checks,1735826053,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_duration,1735826053,124.684000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_blocked,1735826053,80.809200,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_connecting,1735826053,20.399200,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_tls_handshaking,1735826053,29.452400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_sending,1735826053,0.568500,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_waiting,1735826053,123.355900,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_receiving,1735826053,0.759600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_failed,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
checks,1735826053,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_duration,1735826053,170.713000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_blocked,1735826053,73.179900,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_connecting,1735826053,15.740900,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_tls_handshaking,1735826053,26.837600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_sending,1735826053,0.593400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_waiting,1735826053,170.027600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_receiving,1735826053,0.092000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_failed,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
checks,1735826053,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
http_req_duration,1735826053,161.623300,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
http_req_blocked,1735826053,83.411100,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
http_req_connecting,1735826053,23.448600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
http_req_tls_handshaking,1735826053,29.386300,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
http_req_sending,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
http_req_waiting,1735826053,161.330700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
http_req_receiving,1735826053,0.292600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
http_req_failed,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1630,,
checks,1735826053,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_duration,1735826053,204.031200,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_blocked,1735826053,80.420000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_connecting,1735826053,21.691100,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_tls_handshaking,1735826053,28.214000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_sending,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_waiting,1735826053,203.969200,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_receiving,1735826053,0.062000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
http_req_failed,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1330,,
checks,1735826053,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_duration,1735826053,221.136700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_blocked,1735826053,79.018100,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_connecting,1735826053,20.394000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_tls_handshaking,1735826053,28.872400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_sending,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_waiting,1735826053,220.596300,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_receiving,1735826053,0.540400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
http_req_failed,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/2340,,
checks,1735826053,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_duration,1735826053,263.921400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_blocked,1735826053,82.580800,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_connecting,1735826053,22.198000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_tls_handshaking,1735826053,30.554100,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_sending,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_waiting,1735826053,263.921400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_receiving,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
http_req_failed,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1934,,
checks,1735826053,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_duration,1735826053,266.573600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_blocked,1735826053,85.576800,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_connecting,1735826053,23.456400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_tls_handshaking,1735826053,31.222600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_sending,1735826053,0.567600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_waiting,1735826053,265.556600,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_receiving,1735826053,0.449400,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
http_req_failed,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/1602,,
checks,1735826053,1.000000,status is 200,,,,::postalDetail,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
http_req_duration,1735826053,338.167200,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
http_req_blocked,1735826053,87.767000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
http_req_connecting,1735826053,24.680600,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
http_req_tls_handshaking,1735826053,32.697300,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
http_req_sending,1735826053,0.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
http_req_waiting,1735826053,288.949600,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
http_req_receiving,1735826053,49.217600,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
http_req_failed,1735826053,0.000000,,,,true,::postalList,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?offset=460&limit=420,,
checks,1735826053,1.000000,status is 200,,,,::postalList,,,,default,,,,,,,
group_duration,1735826053,480.658400,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826053,590.000000,,,,,,,,,default,,,,,,,
data_received,1735826053,7224.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826053,480.756500,,,,,,,,,default,,,,,,,
iterations,1735826053,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826053,505.437300,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826053,590.000000,,,,,,,,,default,,,,,,,
data_received,1735826053,7053.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826053,505.437300,,,,,,,,,default,,,,,,,
iterations,1735826053,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826053,543.980700,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826053,590.000000,,,,,,,,,default,,,,,,,
data_received,1735826053,7223.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826053,543.980700,,,,,,,,,default,,,,,,,
iterations,1735826053,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826053,545.409200,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826053,590.000000,,,,,,,,,default,,,,,,,
data_received,1735826053,7243.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826053,545.938100,,,,,,,,,default,,,,,,,
iterations,1735826053,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826053,584.816400,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826053,590.000000,,,,,,,,,default,,,,,,,
data_received,1735826053,7220.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826053,584.816400,,,,,,,,,default,,,,,,,
iterations,1735826053,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826053,600.800600,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826053,590.000000,,,,,,,,,default,,,,,,,
data_received,1735826053,7272.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826053,601.329500,,,,,,,,,default,,,,,,,
iterations,1735826053,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826053,647.835600,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826053,590.000000,,,,,,,,,default,,,,,,,
data_received,1735826053,7053.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826053,648.364500,,,,,,,,,default,,,,,,,
iterations,1735826053,1.000000,,,,,,,,,default,,,,,,,
group_duration,1735826053,651.971300,,,,,::postalDetail,,,,default,,,,,,,
data_sent,1735826053,590.000000,,,,,,,,,default,,,,,,,
data_received,1735826053,7223.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735826053,652.150600,,,,,,,,,default,,,,,,,
iterations,1735826053,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
http_req_duration,1735826053,171.834700,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
http_req_blocked,1735826053,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
http_req_connecting,1735826053,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
http_req_tls_handshaking,1735826053,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
http_req_sending,1735826053,0.316100,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
http_req_waiting,1735826053,171.518600,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
http_req_receiving,1735826053,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
http_req_failed,1735826053,0.000000,,,,true,::postalListMunicipality,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo?gemeentenaam=Aiseau-Presles&limit=442,,
checks,1735826053,1.000000,status is 200,,,,::postalListMunicipality,,,,default,,,,,,,
http_reqs,1735826053,1.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_duration,1735826053,117.792700,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_blocked,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_connecting,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_tls_handshaking,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
http_req_sending,1735826053,0.000000,,,,true,::postalDetail,GET,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,HTTP/2.0,default,,200,,tls1.3,https://api.basisregisters.staging-vlaanderen.be/v2/postinfo/9200,,
